#Minuto PersonasLlegadas En_cola En_servicio Salidas
105 2 0 0 2
106 2 0 0 2
107 2 0 0 2
108 2 0 0 2
109 2 0 0 2
110 2 0 0 2
111 2 0 0 2
112 2 0 0 2
113 2 0 0 2
114 2 0 0 2
115 2 0 0 2
116 2 0 0 2
117 2 0 0 2
118 2 0 0 2
119 2 0 0 2
120 2 0 0 2
121 2 0 0 2
122 2 0 0 2
123 2 0 0 2
124 2 0 0 2
125 2 0 0 2
126 2 0 0 2
127 2 0 0 2
128 2 0 0 2
129 2 0 0 2
130 2 0 0 2
131 2 0 0 2
132 2 0 0 2
133 2 0 0 2
134 2 0 0 2
135 2 0 0 2
136 2 0 0 2
137 2 0 0 2
138 2 0 0 2
139 2 0 0 2
140 2 0 0 2
141 2 0 0 2
142 2 0 0 2
143 2 0 0 2
144 2 0 0 2
145 2 0 0 2
146 2 0 0 2
147 2 0 0 2
148 2 0 0 2
149 2 0 0 2
150 2 0 0 2
151 2 0 0 2
152 2 0 0 2
153 2 0 0 2
154 2 0 0 2
155 2 0 0 2
156 2 0 0 2
157 2 0 0 2
158 2 0 0 2
159 2 0 0 2
160 2 0 0 2
161 2 0 0 2
162 2 0 0 2
163 2 0 0 2
164 2 0 0 2
165 2 0 0 2
166 2 0 0 2
167 2 0 0 2
168 2 0 0 2
169 2 0 0 2
170 2 0 0 2
171 2 0 0 2
172 2 0 0 2
173 2 0 0 2
174 2 0 0 2
175 2 0 0 2
176 2 0 0 2
177 2 0 0 2
178 2 0 0 2
179 2 0 0 2
180 2 0 0 2
181 3 0 1 2
182 3 0 1 2
183 3 0 1 2
184 3 0 1 2
185 3 0 1 2
186 3 0 1 2
187 3 0 1 2
188 3 0 1 2
189 3 0 1 2
190 3 0 1 2
191 3 0 1 2
192 3 0 1 2
193 3 0 1 2
194 3 0 1 2
195 3 0 1 2
196 3 0 1 2
197 3 0 1 2
198 3 0 1 2
199 3 0 1 2
200 3 0 0 3
201 3 0 0 3
202 3 0 0 3
203 3 0 0 3
204 3 0 0 3
205 3 0 0 3
206 3 0 0 3
207 4 0 1 3
208 5 1 1 3
209 5 1 1 3
210 5 1 1 3
211 5 1 1 3
212 5 1 1 3
213 5 1 1 3
214 5 1 1 3
215 5 1 1 3
216 5 1 1 3
217 5 1 1 3
218 5 1 1 3
219 5 1 1 3
220 5 1 1 3
221 5 1 1 3
222 5 1 1 3
223 5 1 1 3
224 5 1 1 3
225 5 1 1 3
226 5 1 1 3
227 5 1 1 3
228 5 1 1 3
229 5 1 1 3
230 5 1 1 3
231 5 1 1 3
232 5 1 1 3
233 5 0 1 4
234 5 0 1 4
235 5 0 1 4
236 5 0 1 4
237 5 0 1 4
238 5 0 1 4
239 5 0 1 4
240 5 0 1 4
241 5 0 1 4
242 5 0 1 4
243 5 0 1 4
244 5 0 1 4
245 5 0 1 4
246 5 0 1 4
247 5 0 1 4
248 5 0 0 5
249 5 0 0 5
250 6 0 1 5
251 6 0 1 5
252 6 0 1 5
253 6 0 1 5
254 6 0 1 5
255 6 0 1 5
256 6 0 1 5
257 6 0 1 5
258 6 0 1 5
259 6 0 1 5
260 6 0 1 5
261 6 0 1 5
262 6 0 1 5
263 6 0 1 5
264 6 0 1 5
265 6 0 1 5
266 6 0 1 5
267 6 0 1 5
268 6 0 1 5
269 6 0 1 5
270 6 0 1 5
271 6 0 1 5
272 6 0 1 5
273 6 0 1 5
274 6 0 1 5
275 7 1 1 5
276 7 1 1 5
277 7 1 1 5
278 8 2 1 5
279 8 2 1 5
280 8 2 1 5
281 8 2 1 5
282 8 2 1 5
283 8 2 1 5
284 8 2 1 5
285 8 2 1 5
286 8 2 1 5
287 8 2 1 5
288 8 2 1 5
289 8 2 1 5
290 8 2 1 5
291 8 2 1 5
292 8 2 1 5
293 8 2 1 5
294 8 2 1 5
295 8 2 1 5
296 8 2 1 5
297 8 2 1 5
298 8 2 1 5
299 9 3 1 5
300 9 3 1 5
301 9 3 1 5
302 9 3 1 5
303 9 3 1 5
304 9 3 1 5
305 9 3 1 5
306 9 3 1 5
307 9 3 1 5
308 9 3 1 5
309 9 3 1 5
310 9 3 1 5
311 9 3 1 5
312 9 3 1 5
313 9 3 1 5
314 9 3 1 5
315 9 3 1 5
316 9 3 1 5
317 9 3 1 5
318 9 3 1 5
319 9 3 1 5
320 9 3 1 5
321 9 3 1 5
322 9 3 1 5
323 9 3 1 5
324 9 3 1 5
325 9 3 1 5
326 9 3 1 5
327 9 3 1 5
328 9 3 1 5
329 9 3 1 5
330 9 3 1 5
331 10 4 1 5
332 10 4 1 5
333 10 4 1 5
334 10 4 1 5
335 10 4 1 5
336 10 4 1 5
337 10 4 1 5
338 10 4 1 5
339 10 4 1 5
340 10 4 1 5
341 10 4 1 5
342 10 4 1 5
343 10 4 1 5
344 10 4 1 5
345 10 4 1 5
346 10 4 1 5
347 10 4 1 5
348 10 4 1 5
349 10 4 1 5
350 10 4 1 5
351 10 4 1 5
352 10 3 1 6
353 10 3 1 6
354 10 3 1 6
355 10 3 1 6
356 10 3 1 6
357 10 3 1 6
358 10 3 1 6
359 10 3 1 6
360 11 4 1 6
361 11 4 1 6
362 11 4 1 6
363 11 4 1 6
364 11 4 1 6
365 11 4 1 6
366 11 4 1 6
367 11 4 1 6
368 11 4 1 6
369 11 4 1 6
370 11 3 1 7
371 11 3 1 7
372 11 3 1 7
373 11 3 1 7
374 11 3 1 7
375 11 3 1 7
376 11 3 1 7
377 11 3 1 7
378 11 3 1 7
379 11 3 1 7
380 11 3 1 7
381 11 3 1 7
382 11 3 1 7
383 11 3 1 7
384 11 3 1 7
385 11 3 1 7
386 11 3 1 7
387 11 3 1 7
388 11 3 1 7
389 11 3 1 7
390 11 3 1 7
391 11 3 1 7
392 11 3 1 7
393 11 3 1 7
394 11 3 1 7
395 12 4 1 7
396 12 4 1 7
397 12 4 1 7
398 12 4 1 7
399 12 3 1 8
400 12 3 1 8
401 12 3 1 8
402 12 3 1 8
403 12 3 1 8
404 12 3 1 8
405 12 2 1 9
406 12 2 1 9
407 12 2 1 9
408 12 2 1 9
409 12 2 1 9
410 12 2 1 9
411 12 2 1 9
412 12 2 1 9
413 12 2 1 9
414 12 2 1 9
415 12 2 1 9
416 12 2 1 9
417 12 2 1 9
418 12 2 1 9
419 12 2 1 9
420 12 2 1 9
421 12 2 1 9
422 12 2 1 9
423 12 2 1 9
424 12 2 1 9
425 12 2 1 9
426 12 2 1 9
427 12 2 1 9
428 12 2 1 9
429 12 2 1 9
430 12 2 1 9
431 12 2 1 9
432 12 2 1 9
433 12 2 1 9
434 12 2 1 9
435 12 2 1 9
436 12 2 1 9
437 12 2 1 9
438 12 1 1 10
439 12 1 1 10
440 12 1 1 10
441 12 1 1 10
442 12 0 1 11
443 12 0 1 11
444 12 0 1 11
445 12 0 0 12
446 12 0 0 12
447 12 0 0 12
448 12 0 0 12
449 12 0 0 12
450 12 0 0 12
451 12 0 0 12
452 12 0 0 12
453 12 0 0 12
454 12 0 0 12
455 12 0 0 12
456 12 0 0 12
457 13 0 1 12
458 13 0 1 12
459 13 0 0 13
460 13 0 0 13
461 13 0 0 13
462 13 0 0 13
463 13 0 0 13
464 13 0 0 13
465 13 0 0 13
466 13 0 0 13
467 13 0 0 13
468 13 0 0 13
469 13 0 0 13
470 13 0 0 13
471 13 0 0 13
472 13 0 0 13
473 13 0 0 13
474 13 0 0 13
475 13 0 0 13
476 13 0 0 13
477 13 0 0 13
478 13 0 0 13
479 13 0 0 13
480 13 0 0 13
481 13 0 0 13
482 13 0 0 13
483 13 0 0 13
484 13 0 0 13
485 13 0 0 13
486 13 0 0 13
487 13 0 0 13
488 13 0 0 13
489 13 0 0 13
490 13 0 0 13
491 14 0 1 13
492 14 0 1 13
493 15 1 1 13
494 15 1 1 13
495 15 1 1 13
496 15 1 1 13
497 15 1 1 13
498 15 1 1 13
499 15 0 1 14
500 15 0 1 14
501 15 0 1 14
502 15 0 0 15
503 15 0 0 15
504 15 0 0 15
505 15 0 0 15
506 15 0 0 15
507 16 0 1 15
508 16 0 1 15
509 16 0 1 15
510 16 0 1 15
511 16 0 1 15
512 16 0 1 15
513 17 1 1 15
514 17 1 1 15
515 17 1 1 15
516 17 1 1 15
517 17 1 1 15
518 17 1 1 15
519 17 1 1 15
520 17 1 1 15
521 17 1 1 15
522 17 1 1 15
523 17 1 1 15
524 17 1 1 15
525 17 1 1 15
526 17 1 1 15
527 17 0 1 16
528 17 0 1 16
529 17 0 1 16
530 17 0 1 16
531 17 0 1 16
532 17 0 1 16
533 17 0 1 16
534 17 0 1 16
535 17 0 1 16
536 17 0 1 16
537 17 0 1 16
538 17 0 1 16
539 17 0 1 16
540 17 0 1 16
541 18 1 1 16
542 18 1 1 16
543 18 1 1 16
544 18 1 1 16
545 18 1 1 16
546 18 1 1 16
547 18 1 1 16
548 18 1 1 16
549 18 1 1 16
550 18 1 1 16
551 18 1 1 16
552 18 1 1 16
553 18 1 1 16
554 18 1 1 16
555 18 1 1 16
556 18 1 1 16
557 18 1 1 16
558 18 1 1 16
559 18 1 1 16
560 18 1 1 16
561 18 1 1 16
562 18 1 1 16
563 18 0 1 17
564 18 0 1 17
565 18 0 0 18
566 18 0 0 18
567 18 0 0 18
568 18 0 0 18
569 18 0 0 18
570 18 0 0 18
571 18 0 0 18
572 18 0 0 18
573 18 0 0 18
574 18 0 0 18
575 18 0 0 18
576 18 0 0 18
577 18 0 0 18
578 18 0 0 18
579 18 0 0 18
580 18 0 0 18
581 18 0 0 18
582 18 0 0 18
583 18 0 0 18
584 18 0 0 18
585 18 0 0 18
586 18 0 0 18
587 18 0 0 18
588 18 0 0 18
589 18 0 0 18
590 18 0 0 18
591 18 0 0 18
592 18 0 0 18
593 19 0 1 18
594 19 0 1 18
595 19 0 1 18
596 19 0 1 18
597 19 0 1 18
598 19 0 1 18
599 19 0 1 18
600 19 0 1 18
601 19 0 1 18
602 19 0 1 18
603 19 0 1 18
604 19 0 1 18
605 19 0 1 18
606 19 0 1 18
607 19 0 1 18
608 19 0 1 18
609 19 0 1 18
610 19 0 1 18
611 19 0 1 18
612 19 0 1 18
613 19 0 1 18
614 19 0 1 18
615 19 0 1 18
616 19 0 1 18
617 19 0 1 18
618 19 0 1 18
619 19 0 1 18
620 19 0 1 18
621 19 0 1 18
622 19 0 1 18
623 19 0 1 18
624 19 0 1 18
625 19 0 1 18
626 19 0 1 18
627 19 0 1 18
628 19 0 1 18
629 19 0 1 18
630 19 0 1 18
631 19 0 1 18
632 19 0 0 19
633 19 0 0 19
634 19 0 0 19
635 19 0 0 19
636 19 0 0 19
637 19 0 0 19
638 19 0 0 19
639 19 0 0 19
640 19 0 0 19
641 19 0 0 19
642 19 0 0 19
643 19 0 0 19
644 19 0 0 19
645 19 0 0 19
646 19 0 0 19
647 19 0 0 19
648 19 0 0 19
649 19 0 0 19
650 19 0 0 19
651 19 0 0 19
652 19 0 0 19
653 19 0 0 19
654 19 0 0 19
655 19 0 0 19
656 19 0 0 19
657 19 0 0 19
658 19 0 0 19
659 19 0 0 19
660 19 0 0 19
661 19 0 0 19
662 19 0 0 19
663 19 0 0 19
664 19 0 0 19
665 19 0 0 19
666 19 0 0 19
667 19 0 0 19
668 20 0 1 19
669 20 0 1 19
670 20 0 1 19
671 20 0 1 19
672 20 0 1 19
673 20 0 1 19
674 20 0 1 19
675 20 0 1 19
676 20 0 1 19
677 21 1 1 19
678 21 1 1 19
679 21 1 1 19
680 21 1 1 19
681 21 1 1 19
682 21 1 1 19
683 21 1 1 19
684 21 1 1 19
685 21 1 1 19
686 21 1 1 19
687 21 1 1 19
688 21 1 1 19
689 21 1 1 19
690 21 1 1 19
691 21 1 1 19
692 21 1 1 19
693 21 1 1 19
694 21 1 1 19
695 21 0 1 20
696 21 0 1 20
697 21 0 1 20
698 21 0 0 21
699 21 0 0 21
700 21 0 0 21
701 21 0 0 21
702 21 0 0 21
703 21 0 0 21
704 21 0 0 21
705 21 0 0 21
706 21 0 0 21
707 21 0 0 21
708 21 0 0 21
709 21 0 0 21
710 21 0 0 21
711 21 0 0 21
712 21 0 0 21
713 21 0 0 21
714 21 0 0 21
715 21 0 0 21
716 21 0 0 21
717 21 0 0 21
718 21 0 0 21
719 21 0 0 21
720 21 0 0 21
721 21 0 0 21
722 21 0 0 21
723 21 0 0 21
724 21 0 0 21
725 21 0 0 21
726 21 0 0 21
727 21 0 0 21
728 21 0 0 21
729 21 0 0 21
730 21 0 0 21
731 21 0 0 21
732 22 0 1 21
733 22 0 1 21
734 22 0 1 21
735 22 0 1 21
736 22 0 1 21
737 22 0 1 21
738 22 0 1 21
739 22 0 1 21
740 22 0 1 21
741 22 0 1 21
742 22 0 1 21
743 22 0 1 21
744 22 0 1 21
745 22 0 1 21
746 22 0 1 21
747 22 0 1 21
748 22 0 1 21
749 22 0 1 21
750 22 0 1 21
751 22 0 1 21
752 22 0 1 21
753 22 0 1 21
754 22 0 1 21
755 22 0 1 21
756 22 0 1 21
757 22 0 1 21
758 22 0 1 21
759 22 0 1 21
760 22 0 1 21
761 22 0 1 21
762 22 0 1 21
763 22 0 1 21
764 22 0 1 21
765 22 0 1 21
766 22 0 1 21
767 22 0 1 21
768 22 0 1 21
769 22 0 1 21
770 22 0 1 21
771 22 0 1 21
772 22 0 1 21
773 22 0 1 21
774 22 0 1 21
775 22 0 1 21
776 22 0 1 21
777 22 0 1 21
778 22 0 1 21
779 22 0 1 21
780 22 0 0 22
781 22 0 0 22
782 22 0 0 22
783 22 0 0 22
784 22 0 0 22
785 22 0 0 22
786 22 0 0 22
787 22 0 0 22
788 22 0 0 22
789 22 0 0 22
790 22 0 0 22
791 22 0 0 22
792 22 0 0 22
793 22 0 0 22
794 22 0 0 22
795 22 0 0 22
796 22 0 0 22
797 22 0 0 22
798 22 0 0 22
799 22 0 0 22
800 22 0 0 22
801 22 0 0 22
802 22 0 0 22
803 22 0 0 22
804 22 0 0 22
805 22 0 0 22
806 22 0 0 22
807 22 0 0 22
808 22 0 0 22
809 22 0 0 22
810 22 0 0 22
811 22 0 0 22
812 22 0 0 22
813 22 0 0 22
814 22 0 0 22
815 22 0 0 22
816 22 0 0 22
817 22 0 0 22
818 22 0 0 22
819 23 0 1 22
820 23 0 0 23
821 23 0 0 23
822 23 0 0 23
823 23 0 0 23
824 23 0 0 23
825 23 0 0 23
826 23 0 0 23
827 23 0 0 23
828 23 0 0 23
829 23 0 0 23
830 23 0 0 23
831 23 0 0 23
832 23 0 0 23
833 23 0 0 23
834 23 0 0 23
835 23 0 0 23
836 23 0 0 23
837 23 0 0 23
838 23 0 0 23
839 23 0 0 23
840 23 0 0 23
841 23 0 0 23
842 23 0 0 23
843 23 0 0 23
844 23 0 0 23
845 23 0 0 23
846 23 0 0 23
847 23 0 0 23
848 23 0 0 23
849 23 0 0 23
850 23 0 0 23
851 23 0 0 23
852 23 0 0 23
853 23 0 0 23
854 23 0 0 23
855 23 0 0 23
856 24 0 1 23
857 25 0 0 25
858 25 0 0 25
859 25 0 0 25
860 25 0 0 25
861 25 0 0 25
862 25 0 0 25
863 25 0 0 25
864 25 0 0 25
865 25 0 0 25
866 25 0 0 25
867 25 0 0 25
868 25 0 0 25
869 25 0 0 25
870 25 0 0 25
871 25 0 0 25
872 25 0 0 25
873 25 0 0 25
874 25 0 0 25
875 25 0 0 25
876 25 0 0 25
877 25 0 0 25
878 25 0 0 25
879 25 0 0 25
880 25 0 0 25
881 25 0 0 25
882 25 0 0 25
883 25 0 0 25
884 25 0 0 25
885 25 0 0 25
886 25 0 0 25
887 25 0 0 25
888 25 0 0 25
889 25 0 0 25
890 25 0 0 25
891 25 0 0 25
892 25 0 0 25
893 25 0 0 25
894 25 0 0 25
895 25 0 0 25
896 25 0 0 25
897 25 0 0 25
898 25 0 0 25
899 25 0 0 25
900 25 0 0 25
901 25 0 0 25
902 25 0 0 25
903 25 0 0 25
904 25 0 0 25
905 25 0 0 25
906 25 0 0 25
907 25 0 0 25
908 25 0 0 25
909 25 0 0 25
910 25 0 0 25
911 25 0 0 25
912 25 0 0 25
913 25 0 0 25
914 25 0 0 25
915 25 0 0 25
916 25 0 0 25
917 25 0 0 25
918 25 0 0 25
919 25 0 0 25
920 25 0 0 25
921 25 0 0 25
922 25 0 0 25
923 25 0 0 25
924 25 0 0 25
925 25 0 0 25
926 25 0 0 25
927 25 0 0 25
928 26 0 1 25
929 26 0 1 25
930 26 0 1 25
931 26 0 1 25
932 26 0 1 25
933 26 0 1 25
934 26 0 1 25
935 26 0 1 25
936 26 0 0 26
937 26 0 0 26
938 26 0 0 26
939 26 0 0 26
940 26 0 0 26
941 26 0 0 26
942 26 0 0 26
943 26 0 0 26
944 26 0 0 26
945 26 0 0 26
946 26 0 0 26
947 26 0 0 26
948 26 0 0 26
949 26 0 0 26
950 26 0 0 26
951 26 0 0 26
952 26 0 0 26
953 26 0 0 26
954 26 0 0 26
955 26 0 0 26
956 26 0 0 26
957 26 0 0 26
958 26 0 0 26
959 26 0 0 26
960 26 0 0 26
961 26 0 0 26
962 26 0 0 26
963 26 0 0 26
964 26 0 0 26
965 26 0 0 26
966 26 0 0 26
967 26 0 0 26
968 26 0 0 26
969 26 0 0 26
970 26 0 0 26
971 26 0 0 26
972 26 0 0 26
973 26 0 0 26
974 26 0 0 26
975 26 0 0 26
976 26 0 0 26
977 26 0 0 26
978 26 0 0 26
979 26 0 0 26
980 26 0 0 26
981 26 0 0 26
982 26 0 0 26
983 26 0 0 26
984 26 0 0 26
985 26 0 0 26
986 26 0 0 26
987 26 0 0 26
988 26 0 0 26
989 26 0 0 26
990 26 0 0 26
991 26 0 0 26
992 26 0 0 26
993 26 0 0 26
994 26 0 0 26
995 26 0 0 26
996 26 0 0 26
997 26 0 0 26
998 26 0 0 26
999 26 0 0 26
1000 26 0 0 26
1001 26 0 0 26
1002 26 0 0 26
1003 26 0 0 26
1004 26 0 0 26
1005 26 0 0 26
1006 26 0 0 26
1007 26 0 0 26
1008 26 0 0 26
1009 26 0 0 26
1010 26 0 0 26
1011 26 0 0 26
1012 27 0 1 26
1013 27 0 1 26
1014 27 0 1 26
1015 27 0 1 26
1016 27 0 1 26
1017 27 0 1 26
1018 27 0 1 26
1019 27 0 1 26
1020 27 0 0 27
1021 27 0 0 27
1022 27 0 0 27
1023 27 0 0 27
1024 27 0 0 27
1025 27 0 0 27
1026 27 0 0 27
1027 27 0 0 27
1028 27 0 0 27
1029 27 0 0 27
1030 27 0 0 27
1031 27 0 0 27
1032 27 0 0 27
1033 27 0 0 27
1034 27 0 0 27
1035 27 0 0 27
1036 27 0 0 27
1037 27 0 0 27
1038 27 0 0 27
1039 28 0 1 27
1040 28 0 1 27
1041 28 0 1 27
1042 28 0 1 27
1043 28 0 1 27
1044 28 0 1 27
1045 28 0 1 27
1046 28 0 1 27
1047 28 0 1 27
1048 28 0 1 27
1049 28 0 1 27
1050 28 0 1 27
1051 28 0 1 27
1052 28 0 1 27
1053 28 0 1 27
1054 28 0 1 27
1055 28 0 1 27
1056 28 0 1 27
1057 28 0 1 27
1058 28 0 1 27
1059 28 0 1 27
1060 28 0 1 27
1061 28 0 0 28
1062 28 0 0 28
1063 28 0 0 28
1064 28 0 0 28
1065 28 0 0 28
1066 28 0 0 28
1067 28 0 0 28
1068 28 0 0 28
1069 28 0 0 28
1070 28 0 0 28
1071 28 0 0 28
1072 28 0 0 28
1073 28 0 0 28
1074 28 0 0 28
1075 29 0 1 28
1076 29 0 1 28
1077 29 0 1 28
1078 29 0 1 28
1079 29 0 1 28
1080 29 0 1 28
1081 29 0 1 28
1082 29 0 1 28
1083 29 0 1 28
1084 29 0 1 28
1085 29 0 1 28
1086 29 0 1 28
1087 29 0 1 28
1088 29 0 1 28
1089 29 0 1 28
1090 29 0 1 28
1091 29 0 1 28
1092 29 0 1 28
1093 29 0 1 28
1094 29 0 1 28
1095 29 0 1 28
1096 29 0 1 28
1097 29 0 1 28
1098 29 0 1 28
1099 29 0 1 28
1100 29 0 1 28
1101 30 1 1 28
1102 30 1 1 28
1103 30 1 1 28
1104 30 1 1 28
1105 30 1 1 28
1106 30 1 1 28
1107 30 1 1 28
1108 30 1 1 28
1109 30 0 1 29
1110 30 0 1 29
1111 30 0 1 29
1112 31 1 1 29
1113 31 1 1 29
1114 31 1 1 29
1115 31 1 1 29
1116 31 1 1 29
1117 31 1 1 29
1118 31 1 1 29
1119 31 1 1 29
1120 31 1 1 29
1121 31 1 1 29
1122 31 1 1 29
1123 31 1 1 29
1124 31 1 1 29
1125 31 1 1 29
1126 31 1 1 29
1127 31 1 1 29
1128 31 1 1 29
1129 31 1 1 29
1130 31 1 1 29
1131 31 1 1 29
1132 31 1 1 29
1133 31 1 1 29
1134 31 1 1 29
1135 31 1 1 29
1136 31 1 1 29
1137 31 1 1 29
1138 31 1 1 29
1139 31 1 1 29
1140 31 1 1 29
1141 31 1 1 29
1142 31 1 1 29
1143 31 1 1 29
1144 31 1 1 29
1145 31 1 1 29
1146 31 1 1 29
1147 31 1 1 29
1148 31 1 1 29
1149 31 1 1 29
1150 31 0 1 30
1151 31 0 1 30
1152 31 0 1 30
1153 31 0 1 30
1154 31 0 1 30
1155 31 0 1 30
1156 31 0 1 30
1157 31 0 0 31
1158 31 0 0 31
1159 31 0 0 31
1160 31 0 0 31
1161 31 0 0 31
1162 32 0 1 31
1163 32 0 1 31
1164 32 0 1 31
1165 32 0 1 31
1166 32 0 0 32
1167 32 0 0 32
1168 32 0 0 32
1169 32 0 0 32
1170 33 0 1 32
1171 33 0 1 32
1172 33 0 1 32
1173 33 0 1 32
1174 33 0 1 32
1175 33 0 1 32
1176 33 0 1 32
1177 33 0 1 32
1178 33 0 1 32
1179 33 0 1 32
1180 33 0 1 32
1181 33 0 1 32
1182 33 0 1 32
1183 33 0 1 32
1184 33 0 1 32
1185 33 0 1 32
1186 33 0 1 32
1187 33 0 1 32
1188 33 0 1 32
1189 33 0 1 32
1190 33 0 1 32
1191 33 0 1 32
1192 33 0 1 32
1193 33 0 1 32
1194 33 0 1 32
1195 33 0 1 32
1196 33 0 1 32
1197 33 0 1 32
1198 33 0 1 32
1199 33 0 1 32
1200 33 0 1 32
1201 33 0 1 32
1202 33 0 1 32
1203 33 0 1 32
1204 33 0 1 32
1205 33 0 1 32
1206 33 0 1 32
1207 33 0 1 32
1208 33 0 1 32
1209 33 0 1 32
1210 33 0 1 32
1211 33 0 1 32
1212 33 0 1 32
1213 33 0 1 32
1214 33 0 1 32
1215 33 0 1 32
1216 33 0 1 32
1217 33 0 1 32
1218 33 0 1 32
1219 33 0 1 32
1220 33 0 1 32
1221 33 0 1 32
1222 33 0 1 32
1223 33 0 0 33
1224 33 0 0 33
1225 33 0 0 33
1226 33 0 0 33
1227 33 0 0 33
1228 33 0 0 33
1229 33 0 0 33
1230 33 0 0 33
1231 33 0 0 33
1232 33 0 0 33
1233 33 0 0 33
1234 34 0 1 33
1235 34 0 0 34
1236 34 0 0 34
1237 34 0 0 34
1238 34 0 0 34
1239 34 0 0 34
1240 34 0 0 34
1241 34 0 0 34
1242 34 0 0 34
1243 34 0 0 34
1244 34 0 0 34
1245 34 0 0 34
1246 34 0 0 34
1247 34 0 0 34
1248 34 0 0 34
1249 34 0 0 34
1250 34 0 0 34
1251 34 0 0 34
1252 34 0 0 34
1253 34 0 0 34
1254 34 0 0 34
1255 34 0 0 34
1256 34 0 0 34
1257 34 0 0 34
1258 34 0 0 34
1259 34 0 0 34
1260 34 0 0 34
1261 34 0 0 34
1262 34 0 0 34
1263 34 0 0 34
1264 34 0 0 34
1265 34 0 0 34
1266 34 0 0 34
1267 34 0 0 34
1268 34 0 0 34
1269 34 0 0 34
1270 34 0 0 34
1271 34 0 0 34
1272 34 0 0 34
1273 34 0 0 34
1274 34 0 0 34
1275 34 0 0 34
1276 34 0 0 34
1277 34 0 0 34
1278 34 0 0 34
1279 34 0 0 34
1280 34 0 0 34
1281 35 0 1 34
1282 35 0 1 34
1283 35 0 1 34
1284 35 0 1 34
1285 35 0 1 34
1286 35 0 1 34
1287 35 0 1 34
1288 35 0 1 34
1289 35 0 1 34
1290 35 0 1 34
1291 35 0 1 34
1292 35 0 0 35
1293 35 0 0 35
1294 35 0 0 35
1295 35 0 0 35
1296 35 0 0 35
1297 35 0 0 35
1298 35 0 0 35
1299 36 0 1 35
1300 36 0 1 35
1301 36 0 1 35
1302 36 0 1 35
1303 36 0 1 35
1304 36 0 1 35
1305 37 1 1 35
1306 37 1 1 35
1307 37 1 1 35
1308 37 1 1 35
1309 37 1 1 35
1310 37 1 1 35
1311 37 1 1 35
1312 37 1 1 35
1313 37 1 1 35
1314 37 0 1 36
1315 37 0 1 36
1316 37 0 1 36
1317 37 0 1 36
1318 37 0 1 36
1319 37 0 1 36
1320 37 0 1 36
1321 37 0 1 36
1322 37 0 1 36
1323 37 0 1 36
1324 37 0 1 36
1325 37 0 0 37
1326 37 0 0 37
1327 37 0 0 37
1328 37 0 0 37
1329 37 0 0 37
1330 37 0 0 37
1331 37 0 0 37
1332 37 0 0 37
1333 37 0 0 37
1334 37 0 0 37
1335 37 0 0 37
1336 37 0 0 37
1337 37 0 0 37
1338 37 0 0 37
1339 37 0 0 37
1340 37 0 0 37
1341 37 0 0 37
1342 37 0 0 37
1343 37 0 0 37
1344 37 0 0 37
1345 37 0 0 37
1346 37 0 0 37
1347 37 0 0 37
1348 37 0 0 37
1349 37 0 0 37
1350 37 0 0 37
1351 37 0 0 37
1352 38 0 1 37
1353 38 0 1 37
1354 38 0 1 37
1355 38 0 1 37
1356 38 0 1 37
1357 38 0 1 37
1358 38 0 1 37
