#Minuto PersonasLlegadas En_cola En_servicio Salidas
175 5 1 1 3
176 5 1 1 3
177 5 1 1 3
178 5 1 1 3
179 5 1 1 3
180 5 1 1 3
181 5 1 1 3
182 5 1 1 3
183 5 1 1 3
184 5 1 1 3
185 5 1 1 3
186 5 1 1 3
187 5 1 1 3
188 5 1 1 3
189 5 1 1 3
190 5 1 1 3
191 5 1 1 3
192 5 1 1 3
193 5 1 1 3
194 5 1 1 3
195 5 1 1 3
196 5 1 1 3
197 5 1 1 3
198 5 1 1 3
199 5 1 1 3
200 5 1 1 3
201 5 1 1 3
202 5 1 1 3
203 5 1 1 3
204 5 1 1 3
205 5 1 1 3
206 5 1 1 3
207 5 1 1 3
208 5 1 1 3
209 5 1 1 3
210 5 1 1 3
211 5 1 1 3
212 5 1 1 3
213 5 1 1 3
214 5 1 1 3
215 5 0 1 4
216 5 0 1 4
217 5 0 0 5
218 5 0 0 5
219 5 0 0 5
220 5 0 0 5
221 5 0 0 5
222 5 0 0 5
223 5 0 0 5
224 5 0 0 5
225 5 0 0 5
226 5 0 0 5
227 5 0 0 5
228 5 0 0 5
229 5 0 0 5
230 5 0 0 5
231 5 0 0 5
232 5 0 0 5
233 5 0 0 5
234 5 0 0 5
235 5 0 0 5
236 5 0 0 5
237 6 0 1 5
238 6 0 1 5
239 6 0 1 5
240 6 0 1 5
241 6 0 1 5
242 6 0 1 5
243 6 0 1 5
244 6 0 1 5
245 6 0 1 5
246 6 0 1 5
247 6 0 1 5
248 6 0 1 5
249 6 0 1 5
250 6 0 1 5
251 7 1 1 5
252 7 1 1 5
253 7 1 1 5
254 7 1 1 5
255 7 1 1 5
256 7 1 1 5
257 7 1 1 5
258 7 1 1 5
259 7 1 1 5
260 7 1 1 5
261 7 1 1 5
262 7 1 1 5
263 7 1 1 5
264 7 1 1 5
265 7 1 1 5
266 7 1 1 5
267 8 2 1 5
268 8 2 1 5
269 8 2 1 5
270 8 2 1 5
271 8 2 1 5
272 8 2 1 5
273 8 1 1 6
274 8 1 1 6
275 8 1 1 6
276 8 1 1 6
277 8 1 1 6
278 8 1 1 6
279 8 1 1 6
280 8 1 1 6
281 8 1 1 6
282 8 1 1 6
283 8 1 1 6
284 8 1 1 6
285 8 1 1 6
286 8 1 1 6
287 8 1 1 6
288 8 1 1 6
289 8 1 1 6
290 8 1 1 6
291 8 1 1 6
292 8 1 1 6
293 8 1 1 6
294 8 1 1 6
295 8 1 1 6
296 8 1 1 6
297 8 1 1 6
298 8 1 1 6
299 8 1 1 6
300 8 1 1 6
301 8 1 1 6
302 8 1 1 6
303 8 1 1 6
304 8 1 1 6
305 8 1 1 6
306 8 1 1 6
307 8 1 1 6
308 8 1 1 6
309 8 1 1 6
310 8 1 1 6
311 8 1 1 6
312 8 1 1 6
313 8 1 1 6
314 8 1 1 6
315 8 1 1 6
316 8 1 1 6
317 8 1 1 6
318 8 1 1 6
319 8 1 1 6
320 8 1 1 6
321 8 1 1 6
322 8 1 1 6
323 8 1 1 6
324 8 1 1 6
325 8 1 1 6
326 8 1 1 6
327 8 1 1 6
328 8 1 1 6
329 8 1 1 6
330 8 1 1 6
331 8 1 1 6
332 8 1 1 6
333 8 1 1 6
334 8 1 1 6
335 8 0 1 7
336 8 0 1 7
337 8 0 1 7
338 8 0 1 7
339 8 0 1 7
340 8 0 1 7
341 8 0 1 7
342 8 0 1 7
343 8 0 1 7
344 8 0 1 7
345 8 0 1 7
346 8 0 1 7
347 9 1 1 7
348 9 1 1 7
349 9 1 1 7
350 9 1 1 7
351 9 1 1 7
352 9 1 1 7
353 9 1 1 7
354 9 1 1 7
355 9 1 1 7
356 9 1 1 7
357 9 1 1 7
358 9 1 1 7
359 9 1 1 7
360 9 1 1 7
361 9 1 1 7
362 9 1 1 7
363 9 1 1 7
364 9 1 1 7
365 9 1 1 7
366 9 1 1 7
367 9 1 1 7
368 9 1 1 7
369 9 1 1 7
370 9 1 1 7
371 9 1 1 7
372 9 1 1 7
373 9 1 1 7
374 9 1 1 7
375 10 2 1 7
376 10 2 1 7
377 10 2 1 7
378 10 2 1 7
379 10 2 1 7
380 10 2 1 7
381 10 2 1 7
382 10 2 1 7
383 10 2 1 7
384 10 2 1 7
385 10 2 1 7
386 10 2 1 7
387 10 2 1 7
388 10 2 1 7
389 10 2 1 7
390 10 2 1 7
391 10 2 1 7
392 10 2 1 7
393 10 2 1 7
394 10 2 1 7
395 10 2 1 7
396 10 2 1 7
397 10 2 1 7
398 10 2 1 7
399 10 2 1 7
400 10 2 1 7
401 10 2 1 7
402 10 2 1 7
403 10 1 1 8
404 10 1 1 8
405 10 1 1 8
406 10 1 1 8
407 10 1 1 8
408 10 1 1 8
409 10 1 1 8
410 10 1 1 8
411 10 1 1 8
412 10 0 1 9
413 10 0 1 9
414 10 0 1 9
415 10 0 1 9
416 10 0 1 9
417 10 0 1 9
418 10 0 1 9
419 10 0 1 9
420 10 0 1 9
421 10 0 1 9
422 10 0 1 9
423 10 0 1 9
424 11 1 1 9
425 11 0 1 10
426 11 0 1 10
427 11 0 1 10
428 11 0 1 10
429 11 0 1 10
430 11 0 1 10
431 13 2 1 10
432 13 2 1 10
433 13 2 1 10
434 13 2 1 10
435 13 2 1 10
436 13 2 1 10
437 13 2 1 10
438 13 2 1 10
439 13 1 1 11
440 13 1 1 11
441 13 1 1 11
442 13 1 1 11
443 13 1 1 11
444 13 1 1 11
445 13 1 1 11
446 13 1 1 11
447 13 1 1 11
448 13 1 1 11
449 13 1 1 11
450 13 1 1 11
451 13 1 1 11
452 13 1 1 11
453 13 1 1 11
454 13 1 1 11
455 13 1 1 11
456 13 1 1 11
457 13 1 1 11
458 13 1 1 11
459 13 1 1 11
460 13 1 1 11
461 13 1 1 11
462 13 1 1 11
463 13 1 1 11
464 13 1 1 11
465 13 1 1 11
466 13 1 1 11
467 13 1 1 11
468 13 1 1 11
469 13 1 1 11
470 13 1 1 11
471 13 1 1 11
472 14 2 1 11
473 14 2 1 11
474 14 2 1 11
475 15 3 1 11
476 15 2 1 12
477 15 2 1 12
478 15 2 1 12
479 15 2 1 12
480 15 2 1 12
481 15 2 1 12
482 15 2 1 12
483 15 2 1 12
484 15 2 1 12
485 15 2 1 12
486 15 2 1 12
487 15 2 1 12
488 15 2 1 12
489 15 2 1 12
490 15 2 1 12
491 15 2 1 12
492 15 2 1 12
493 15 2 1 12
494 15 2 1 12
495 15 2 1 12
496 15 2 1 12
497 15 2 1 12
498 15 2 1 12
499 15 2 1 12
500 15 2 1 12
501 15 2 1 12
502 15 2 1 12
503 15 2 1 12
504 16 3 1 12
505 16 3 1 12
506 16 3 1 12
507 16 3 1 12
508 16 3 1 12
509 16 3 1 12
510 16 3 1 12
511 16 3 1 12
512 16 3 1 12
513 16 3 1 12
514 16 3 1 12
515 16 3 1 12
516 16 3 1 12
517 16 3 1 12
518 16 3 1 12
519 16 3 1 12
520 16 3 1 12
521 16 3 1 12
522 16 3 1 12
523 16 3 1 12
524 16 3 1 12
525 16 3 1 12
526 16 3 1 12
527 16 3 1 12
528 16 3 1 12
529 16 3 1 12
530 16 3 1 12
531 16 3 1 12
532 16 3 1 12
533 16 3 1 12
534 16 3 1 12
535 16 3 1 12
536 16 2 1 13
537 16 2 1 13
538 16 2 1 13
539 16 2 1 13
540 16 2 1 13
541 16 2 1 13
542 16 2 1 13
543 16 2 1 13
544 16 2 1 13
545 16 2 1 13
546 16 2 1 13
547 16 2 1 13
548 16 2 1 13
549 16 2 1 13
550 16 2 1 13
551 16 2 1 13
552 16 2 1 13
553 16 2 1 13
554 16 2 1 13
555 16 2 1 13
556 16 2 1 13
557 17 3 1 13
558 17 3 1 13
559 17 3 1 13
560 17 3 1 13
561 17 3 1 13
562 17 3 1 13
563 17 2 1 14
564 17 2 1 14
565 17 2 1 14
566 17 2 1 14
567 17 2 1 14
568 17 2 1 14
569 17 2 1 14
570 17 2 1 14
571 17 2 1 14
572 17 2 1 14
573 17 2 1 14
574 17 2 1 14
575 17 2 1 14
576 17 2 1 14
577 17 2 1 14
578 17 2 1 14
579 17 2 1 14
580 17 2 1 14
581 17 2 1 14
582 17 2 1 14
583 17 0 1 16
584 17 0 0 17
585 17 0 0 17
586 17 0 0 17
587 17 0 0 17
588 17 0 0 17
589 17 0 0 17
590 17 0 0 17
591 17 0 0 17
592 17 0 0 17
593 17 0 0 17
594 17 0 0 17
595 17 0 0 17
596 17 0 0 17
597 17 0 0 17
598 17 0 0 17
599 17 0 0 17
600 17 0 0 17
601 17 0 0 17
602 17 0 0 17
603 17 0 0 17
604 17 0 0 17
605 17 0 0 17
606 17 0 0 17
607 17 0 0 17
608 17 0 0 17
609 17 0 0 17
610 17 0 0 17
611 17 0 0 17
612 17 0 0 17
613 17 0 0 17
614 17 0 0 17
615 17 0 0 17
616 17 0 0 17
617 17 0 0 17
618 18 0 1 17
619 18 0 1 17
620 18 0 1 17
621 18 0 1 17
622 18 0 1 17
623 18 0 1 17
624 18 0 1 17
625 18 0 1 17
626 18 0 1 17
627 19 1 1 17
628 19 1 1 17
629 19 0 1 18
630 19 0 1 18
631 19 0 1 18
632 19 0 1 18
633 19 0 1 18
634 19 0 1 18
635 19 0 1 18
636 20 1 1 18
637 20 1 1 18
638 20 0 1 19
639 20 0 0 20
640 20 0 0 20
641 20 0 0 20
642 20 0 0 20
643 20 0 0 20
644 20 0 0 20
645 20 0 0 20
646 20 0 0 20
647 20 0 0 20
648 20 0 0 20
649 20 0 0 20
650 20 0 0 20
651 20 0 0 20
652 20 0 0 20
653 20 0 0 20
654 20 0 0 20
655 20 0 0 20
656 21 0 1 20
657 21 0 1 20
658 22 1 1 20
659 22 1 1 20
660 22 1 1 20
661 22 1 1 20
662 22 1 1 20
663 22 1 1 20
664 22 0 1 21
665 22 0 1 21
666 22 0 1 21
667 22 0 1 21
668 22 0 1 21
669 22 0 1 21
670 22 0 1 21
671 22 0 1 21
672 22 0 1 21
673 22 0 1 21
674 22 0 1 21
675 22 0 1 21
676 22 0 1 21
677 22 0 1 21
678 22 0 1 21
679 22 0 1 21
680 22 0 1 21
681 22 0 1 21
682 22 0 1 21
683 22 0 1 21
684 22 0 1 21
685 22 0 1 21
686 22 0 1 21
687 22 0 1 21
688 22 0 1 21
689 22 0 1 21
690 22 0 1 21
691 23 1 1 21
692 23 1 1 21
693 23 1 1 21
694 23 1 1 21
695 23 1 1 21
696 23 1 1 21
697 23 1 1 21
698 23 1 1 21
699 23 1 1 21
700 23 1 1 21
701 23 1 1 21
702 23 1 1 21
703 23 1 1 21
704 23 1 1 21
705 23 1 1 21
706 23 1 1 21
707 23 1 1 21
708 23 1 1 21
709 23 1 1 21
710 23 1 1 21
711 23 1 1 21
712 23 1 1 21
713 23 1 1 21
714 23 1 1 21
715 24 2 1 21
716 24 2 1 21
717 24 2 1 21
718 24 2 1 21
719 24 2 1 21
720 24 2 1 21
721 24 2 1 21
722 24 2 1 21
723 24 2 1 21
724 24 2 1 21
725 24 2 1 21
726 24 2 1 21
727 24 2 1 21
728 24 2 1 21
729 24 2 1 21
730 24 2 1 21
731 24 2 1 21
732 24 2 1 21
733 24 2 1 21
734 24 2 1 21
735 24 2 1 21
736 24 2 1 21
737 24 1 1 22
738 24 1 1 22
739 24 1 1 22
740 24 1 1 22
741 24 1 1 22
742 24 1 1 22
743 24 1 1 22
744 24 1 1 22
745 24 1 1 22
746 24 1 1 22
747 24 1 1 22
748 24 1 1 22
749 24 1 1 22
750 24 1 1 22
751 24 1 1 22
752 24 1 1 22
753 24 1 1 22
754 24 1 1 22
755 24 1 1 22
756 24 1 1 22
757 24 1 1 22
758 24 1 1 22
759 24 1 1 22
760 24 1 1 22
761 24 1 1 22
762 24 1 1 22
763 24 1 1 22
764 24 1 1 22
765 24 1 1 22
766 24 1 1 22
767 24 1 1 22
768 24 1 1 22
769 24 1 1 22
770 24 1 1 22
771 24 1 1 22
772 24 1 1 22
773 24 1 1 22
774 24 1 1 22
775 24 1 1 22
776 24 1 1 22
777 24 0 0 24
778 24 0 0 24
779 24 0 0 24
780 24 0 0 24
781 24 0 0 24
782 24 0 0 24
783 24 0 0 24
784 24 0 0 24
785 24 0 0 24
786 24 0 0 24
787 24 0 0 24
788 25 0 1 24
789 25 0 1 24
790 25 0 1 24
791 25 0 0 25
792 25 0 0 25
793 25 0 0 25
794 26 0 1 25
795 26 0 1 25
796 26 0 1 25
797 26 0 1 25
798 26 0 1 25
799 26 0 1 25
800 26 0 1 25
801 26 0 1 25
802 26 0 1 25
803 26 0 1 25
804 26 0 1 25
805 26 0 1 25
806 26 0 1 25
807 26 0 1 25
808 26 0 1 25
809 26 0 1 25
810 26 0 1 25
811 26 0 1 25
812 26 0 1 25
813 26 0 1 25
814 26 0 1 25
815 27 1 1 25
816 27 1 1 25
817 27 1 1 25
818 27 1 1 25
819 27 1 1 25
820 27 0 1 26
821 27 0 1 26
822 27 0 1 26
823 27 0 1 26
824 27 0 1 26
825 27 0 1 26
826 27 0 1 26
827 27 0 1 26
828 27 0 1 26
829 27 0 1 26
830 27 0 1 26
831 27 0 1 26
832 27 0 1 26
833 27 0 1 26
834 27 0 1 26
835 27 0 1 26
836 27 0 1 26
837 27 0 1 26
838 27 0 1 26
839 27 0 1 26
840 27 0 1 26
841 27 0 1 26
842 27 0 1 26
843 27 0 1 26
844 27 0 1 26
845 27 0 1 26
846 27 0 1 26
847 27 0 1 26
848 27 0 1 26
849 28 1 1 26
850 28 1 1 26
851 29 2 1 26
852 29 2 1 26
853 29 2 1 26
854 29 2 1 26
855 29 2 1 26
856 29 2 1 26
857 29 2 1 26
858 29 2 1 26
859 29 2 1 26
860 29 2 1 26
861 29 2 1 26
862 29 2 1 26
863 29 2 1 26
864 29 2 1 26
865 29 2 1 26
866 29 2 1 26
867 29 2 1 26
868 29 2 1 26
869 29 2 1 26
870 29 2 1 26
871 29 2 1 26
872 29 2 1 26
873 29 2 1 26
874 29 2 1 26
875 29 2 1 26
876 29 2 1 26
877 29 1 1 27
878 29 1 1 27
879 29 1 1 27
880 29 1 1 27
881 29 1 1 27
882 29 1 1 27
883 29 1 1 27
884 30 2 1 27
885 30 2 1 27
886 30 2 1 27
887 30 2 1 27
888 30 2 1 27
889 30 2 1 27
890 30 2 1 27
891 30 2 1 27
892 30 2 1 27
893 30 2 1 27
894 30 2 1 27
895 30 2 1 27
896 30 2 1 27
897 30 2 1 27
898 30 2 1 27
899 30 2 1 27
900 30 2 1 27
901 30 2 1 27
902 30 2 1 27
903 30 2 1 27
904 30 2 1 27
905 30 2 1 27
906 30 2 1 27
907 30 2 1 27
908 30 2 1 27
909 30 2 1 27
910 30 1 1 28
911 30 1 1 28
912 30 1 1 28
913 30 1 1 28
914 30 1 1 28
915 30 1 1 28
916 30 1 1 28
917 30 1 1 28
918 30 1 1 28
919 30 0 1 29
920 30 0 0 30
921 30 0 0 30
922 30 0 0 30
923 30 0 0 30
924 30 0 0 30
925 30 0 0 30
926 30 0 0 30
927 30 0 0 30
928 30 0 0 30
929 30 0 0 30
930 30 0 0 30
931 30 0 0 30
932 30 0 0 30
933 30 0 0 30
934 30 0 0 30
935 30 0 0 30
936 30 0 0 30
937 30 0 0 30
938 30 0 0 30
939 30 0 0 30
940 30 0 0 30
941 30 0 0 30
942 30 0 0 30
943 30 0 0 30
944 30 0 0 30
945 30 0 0 30
946 30 0 0 30
947 30 0 0 30
948 30 0 0 30
949 30 0 0 30
950 30 0 0 30
951 30 0 0 30
952 30 0 0 30
953 30 0 0 30
954 30 0 0 30
955 30 0 0 30
956 30 0 0 30
957 30 0 0 30
958 30 0 0 30
959 30 0 0 30
960 30 0 0 30
961 30 0 0 30
962 30 0 0 30
963 30 0 0 30
964 30 0 0 30
965 30 0 0 30
966 30 0 0 30
967 30 0 0 30
968 30 0 0 30
969 30 0 0 30
970 30 0 0 30
971 30 0 0 30
972 30 0 0 30
973 30 0 0 30
974 30 0 0 30
975 30 0 0 30
976 30 0 0 30
977 30 0 0 30
978 30 0 0 30
979 30 0 0 30
980 30 0 0 30
981 30 0 0 30
982 30 0 0 30
983 31 0 1 30
984 31 0 1 30
985 31 0 1 30
986 31 0 1 30
987 31 0 1 30
988 31 0 1 30
989 31 0 1 30
990 31 0 1 30
991 31 0 1 30
992 31 0 1 30
993 31 0 1 30
994 31 0 1 30
995 31 0 1 30
996 32 1 1 30
997 32 1 1 30
998 32 1 1 30
999 32 1 1 30
1000 32 1 1 30
1001 32 1 1 30
1002 32 1 1 30
1003 32 1 1 30
1004 32 1 1 30
1005 32 1 1 30
1006 32 1 1 30
1007 33 2 1 30
1008 33 2 1 30
1009 33 2 1 30
1010 33 2 1 30
1011 33 2 1 30
1012 33 2 1 30
1013 33 2 1 30
1014 33 2 1 30
1015 33 2 1 30
1016 33 2 1 30
1017 33 2 1 30
1018 33 2 1 30
1019 33 2 1 30
1020 33 2 1 30
1021 33 2 1 30
1022 33 2 1 30
1023 33 1 1 31
1024 33 1 1 31
1025 33 1 1 31
1026 33 1 1 31
1027 33 1 1 31
1028 33 0 1 32
1029 33 0 1 32
1030 33 0 1 32
1031 33 0 1 32
1032 33 0 1 32
1033 33 0 1 32
1034 33 0 1 32
1035 33 0 1 32
1036 33 0 1 32
1037 33 0 1 32
1038 33 0 1 32
1039 33 0 1 32
1040 33 0 1 32
1041 33 0 1 32
1042 33 0 1 32
1043 33 0 1 32
1044 33 0 1 32
1045 33 0 1 32
1046 33 0 1 32
1047 33 0 1 32
1048 33 0 1 32
1049 33 0 1 32
1050 33 0 1 32
1051 33 0 1 32
1052 33 0 1 32
1053 33 0 1 32
1054 33 0 1 32
1055 33 0 1 32
1056 33 0 1 32
1057 33 0 1 32
1058 33 0 0 33
1059 33 0 0 33
1060 33 0 0 33
1061 33 0 0 33
1062 33 0 0 33
1063 33 0 0 33
1064 33 0 0 33
1065 33 0 0 33
1066 33 0 0 33
1067 33 0 0 33
1068 33 0 0 33
1069 33 0 0 33
1070 33 0 0 33
1071 33 0 0 33
1072 33 0 0 33
1073 33 0 0 33
1074 33 0 0 33
1075 33 0 0 33
1076 33 0 0 33
1077 33 0 0 33
1078 33 0 0 33
1079 33 0 0 33
1080 33 0 0 33
1081 33 0 0 33
1082 33 0 0 33
1083 33 0 0 33
1084 33 0 0 33
1085 33 0 0 33
1086 33 0 0 33
1087 33 0 0 33
1088 33 0 0 33
1089 33 0 0 33
1090 33 0 0 33
1091 33 0 0 33
1092 33 0 0 33
1093 33 0 0 33
1094 33 0 0 33
1095 33 0 0 33
1096 33 0 0 33
1097 33 0 0 33
1098 33 0 0 33
1099 33 0 0 33
1100 33 0 0 33
1101 33 0 0 33
1102 33 0 0 33
1103 33 0 0 33
1104 33 0 0 33
1105 33 0 0 33
1106 33 0 0 33
1107 33 0 0 33
1108 33 0 0 33
1109 33 0 0 33
1110 33 0 0 33
1111 33 0 0 33
1112 33 0 0 33
1113 33 0 0 33
1114 33 0 0 33
1115 33 0 0 33
1116 33 0 0 33
1117 33 0 0 33
1118 33 0 0 33
1119 33 0 0 33
1120 33 0 0 33
1121 33 0 0 33
1122 33 0 0 33
1123 33 0 0 33
1124 33 0 0 33
1125 33 0 0 33
1126 33 0 0 33
1127 33 0 0 33
1128 33 0 0 33
1129 33 0 0 33
1130 33 0 0 33
1131 33 0 0 33
1132 33 0 0 33
1133 33 0 0 33
1134 33 0 0 33
1135 33 0 0 33
1136 33 0 0 33
1137 33 0 0 33
1138 33 0 0 33
1139 33 0 0 33
1140 33 0 0 33
1141 33 0 0 33
1142 33 0 0 33
1143 33 0 0 33
1144 33 0 0 33
1145 33 0 0 33
1146 33 0 0 33
1147 33 0 0 33
1148 33 0 0 33
1149 33 0 0 33
1150 33 0 0 33
1151 33 0 0 33
1152 33 0 0 33
1153 33 0 0 33
1154 33 0 0 33
1155 33 0 0 33
1156 33 0 0 33
1157 33 0 0 33
1158 33 0 0 33
1159 33 0 0 33
1160 33 0 0 33
1161 33 0 0 33
1162 33 0 0 33
1163 33 0 0 33
1164 33 0 0 33
1165 33 0 0 33
1166 33 0 0 33
1167 33 0 0 33
1168 33 0 0 33
1169 33 0 0 33
1170 33 0 0 33
1171 33 0 0 33
1172 33 0 0 33
1173 33 0 0 33
1174 33 0 0 33
1175 33 0 0 33
1176 33 0 0 33
1177 33 0 0 33
1178 33 0 0 33
1179 33 0 0 33
1180 33 0 0 33
1181 33 0 0 33
1182 33 0 0 33
1183 33 0 0 33
1184 33 0 0 33
1185 33 0 0 33
1186 33 0 0 33
1187 33 0 0 33
1188 33 0 0 33
1189 33 0 0 33
1190 34 0 1 33
1191 34 0 1 33
1192 34 0 1 33
1193 34 0 1 33
1194 34 0 0 34
1195 34 0 0 34
1196 34 0 0 34
1197 34 0 0 34
1198 34 0 0 34
1199 34 0 0 34
1200 34 0 0 34
1201 34 0 0 34
1202 34 0 0 34
1203 34 0 0 34
1204 34 0 0 34
1205 34 0 0 34
1206 34 0 0 34
1207 34 0 0 34
1208 34 0 0 34
1209 34 0 0 34
1210 34 0 0 34
1211 34 0 0 34
1212 34 0 0 34
1213 34 0 0 34
1214 34 0 0 34
1215 34 0 0 34
1216 34 0 0 34
1217 34 0 0 34
1218 34 0 0 34
1219 34 0 0 34
1220 34 0 0 34
1221 34 0 0 34
1222 34 0 0 34
1223 34 0 0 34
1224 34 0 0 34
1225 34 0 0 34
1226 34 0 0 34
1227 34 0 0 34
1228 34 0 0 34
1229 34 0 0 34
1230 34 0 0 34
1231 34 0 0 34
1232 34 0 0 34
1233 34 0 0 34
1234 34 0 0 34
1235 34 0 0 34
1236 34 0 0 34
1237 34 0 0 34
1238 34 0 0 34
1239 34 0 0 34
1240 34 0 0 34
1241 34 0 0 34
1242 34 0 0 34
1243 34 0 0 34
1244 34 0 0 34
1245 34 0 0 34
1246 34 0 0 34
1247 34 0 0 34
1248 34 0 0 34
1249 34 0 0 34
1250 34 0 0 34
1251 34 0 0 34
1252 34 0 0 34
1253 34 0 0 34
1254 34 0 0 34
1255 34 0 0 34
1256 34 0 0 34
1257 34 0 0 34
1258 34 0 0 34
1259 34 0 0 34
1260 34 0 0 34
1261 34 0 0 34
1262 34 0 0 34
1263 34 0 0 34
1264 34 0 0 34
1265 34 0 0 34
1266 34 0 0 34
1267 34 0 0 34
1268 34 0 0 34
1269 34 0 0 34
1270 34 0 0 34
1271 34 0 0 34
1272 34 0 0 34
1273 34 0 0 34
1274 34 0 0 34
1275 34 0 0 34
1276 34 0 0 34
1277 34 0 0 34
1278 34 0 0 34
1279 34 0 0 34
1280 34 0 0 34
1281 34 0 0 34
1282 35 0 1 34
1283 35 0 1 34
1284 35 0 1 34
1285 35 0 1 34
1286 35 0 1 34
1287 35 0 1 34
1288 35 0 1 34
1289 36 1 1 34
1290 36 1 1 34
1291 36 1 1 34
1292 36 1 1 34
1293 36 1 1 34
1294 36 1 1 34
1295 36 1 1 34
1296 36 1 1 34
1297 36 1 1 34
1298 36 1 1 34
1299 36 1 1 34
1300 36 0 1 35
1301 36 0 1 35
1302 36 0 1 35
1303 36 0 1 35
1304 36 0 1 35
1305 36 0 1 35
1306 36 0 1 35
1307 36 0 1 35
1308 36 0 1 35
1309 36 0 1 35
1310 36 0 1 35
1311 36 0 1 35
1312 36 0 1 35
1313 36 0 1 35
1314 36 0 1 35
1315 36 0 1 35
1316 36 0 1 35
1317 36 0 1 35
1318 36 0 1 35
1319 36 0 0 36
1320 36 0 0 36
1321 36 0 0 36
1322 36 0 0 36
1323 36 0 0 36
1324 36 0 0 36
1325 36 0 0 36
1326 36 0 0 36
1327 36 0 0 36
1328 36 0 0 36
1329 36 0 0 36
1330 36 0 0 36
1331 36 0 0 36
1332 36 0 0 36
1333 36 0 0 36
1334 36 0 0 36
1335 36 0 0 36
1336 36 0 0 36
1337 36 0 0 36
1338 36 0 0 36
1339 36 0 0 36
1340 36 0 0 36
1341 36 0 0 36
1342 36 0 0 36
1343 36 0 0 36
1344 36 0 0 36
1345 36 0 0 36
1346 36 0 0 36
1347 36 0 0 36
1348 37 0 1 36
1349 37 0 1 36
1350 37 0 1 36
1351 37 0 1 36
1352 37 0 1 36
1353 37 0 1 36
1354 37 0 1 36
1355 37 0 1 36
1356 37 0 1 36
1357 37 0 1 36
1358 37 0 1 36
