#Minuto PersonasLlegadas En_cola En_servicio Salidas
105 4 0 0 4
106 4 0 0 4
107 4 0 0 4
108 4 0 0 4
109 4 0 0 4
110 4 0 0 4
111 4 0 0 4
112 4 0 0 4
113 4 0 0 4
114 4 0 0 4
115 4 0 0 4
116 4 0 0 4
117 4 0 0 4
118 4 0 0 4
119 4 0 0 4
120 5 0 1 4
121 5 0 1 4
122 5 0 1 4
123 5 0 1 4
124 5 0 1 4
125 5 0 1 4
126 5 0 1 4
127 5 0 1 4
128 5 0 1 4
129 5 0 1 4
130 5 0 1 4
131 5 0 1 4
132 5 0 1 4
133 5 0 1 4
134 5 0 1 4
135 5 0 1 4
136 5 0 0 5
137 5 0 0 5
138 5 0 0 5
139 5 0 0 5
140 5 0 0 5
141 5 0 0 5
142 5 0 0 5
143 5 0 0 5
144 5 0 0 5
145 5 0 0 5
146 5 0 0 5
147 5 0 0 5
148 5 0 0 5
149 5 0 0 5
150 5 0 0 5
151 5 0 0 5
152 5 0 0 5
153 5 0 0 5
154 5 0 0 5
155 5 0 0 5
156 5 0 0 5
157 5 0 0 5
158 6 0 1 5
159 6 0 1 5
160 6 0 1 5
161 6 0 1 5
162 6 0 1 5
163 6 0 1 5
164 6 0 1 5
165 6 0 1 5
166 6 0 1 5
167 6 0 1 5
168 6 0 1 5
169 6 0 1 5
170 6 0 1 5
171 6 0 1 5
172 6 0 1 5
173 6 0 1 5
174 6 0 1 5
175 6 0 1 5
176 6 0 1 5
177 6 0 1 5
178 6 0 1 5
179 6 0 1 5
180 6 0 1 5
181 6 0 1 5
182 6 0 1 5
183 6 0 1 5
184 6 0 1 5
185 6 0 1 5
186 6 0 1 5
187 6 0 1 5
188 6 0 1 5
189 6 0 1 5
190 6 0 1 5
191 6 0 1 5
192 6 0 1 5
193 6 0 1 5
194 6 0 1 5
195 6 0 1 5
196 6 0 1 5
197 6 0 1 5
198 6 0 1 5
199 6 0 1 5
200 6 0 1 5
201 6 0 1 5
202 6 0 1 5
203 6 0 1 5
204 6 0 1 5
205 6 0 1 5
206 7 1 1 5
207 7 0 1 6
208 7 0 1 6
209 7 0 1 6
210 7 0 0 7
211 7 0 0 7
212 7 0 0 7
213 7 0 0 7
214 7 0 0 7
215 7 0 0 7
216 7 0 0 7
217 7 0 0 7
218 7 0 0 7
219 7 0 0 7
220 7 0 0 7
221 7 0 0 7
222 7 0 0 7
223 7 0 0 7
224 7 0 0 7
225 7 0 0 7
226 7 0 0 7
227 7 0 0 7
228 7 0 0 7
229 7 0 0 7
230 7 0 0 7
231 7 0 0 7
232 7 0 0 7
233 7 0 0 7
234 7 0 0 7
235 7 0 0 7
236 7 0 0 7
237 7 0 0 7
238 7 0 0 7
239 7 0 0 7
240 7 0 0 7
241 7 0 0 7
242 7 0 0 7
243 7 0 0 7
244 7 0 0 7
245 7 0 0 7
246 7 0 0 7
247 7 0 0 7
248 7 0 0 7
249 7 0 0 7
250 7 0 0 7
251 7 0 0 7
252 7 0 0 7
253 7 0 0 7
254 7 0 0 7
255 7 0 0 7
256 7 0 0 7
257 7 0 0 7
258 7 0 0 7
259 7 0 0 7
260 7 0 0 7
261 7 0 0 7
262 7 0 0 7
263 7 0 0 7
264 7 0 0 7
265 7 0 0 7
266 7 0 0 7
267 7 0 0 7
268 7 0 0 7
269 7 0 0 7
270 7 0 0 7
271 7 0 0 7
272 7 0 0 7
273 7 0 0 7
274 7 0 0 7
275 7 0 0 7
276 7 0 0 7
277 7 0 0 7
278 7 0 0 7
279 7 0 0 7
280 7 0 0 7
281 7 0 0 7
282 7 0 0 7
283 7 0 0 7
284 7 0 0 7
285 7 0 0 7
286 7 0 0 7
287 7 0 0 7
288 7 0 0 7
289 7 0 0 7
290 7 0 0 7
291 7 0 0 7
292 7 0 0 7
293 7 0 0 7
294 7 0 0 7
295 7 0 0 7
296 7 0 0 7
297 7 0 0 7
298 7 0 0 7
299 7 0 0 7
300 7 0 0 7
301 7 0 0 7
302 7 0 0 7
303 7 0 0 7
304 7 0 0 7
305 7 0 0 7
306 7 0 0 7
307 7 0 0 7
308 7 0 0 7
309 7 0 0 7
310 7 0 0 7
311 7 0 0 7
312 7 0 0 7
313 7 0 0 7
314 7 0 0 7
315 7 0 0 7
316 7 0 0 7
317 7 0 0 7
318 7 0 0 7
319 7 0 0 7
320 7 0 0 7
321 7 0 0 7
322 7 0 0 7
323 7 0 0 7
324 7 0 0 7
325 7 0 0 7
326 7 0 0 7
327 7 0 0 7
328 7 0 0 7
329 7 0 0 7
330 7 0 0 7
331 7 0 0 7
332 7 0 0 7
333 7 0 0 7
334 7 0 0 7
335 7 0 0 7
336 7 0 0 7
337 7 0 0 7
338 7 0 0 7
339 7 0 0 7
340 7 0 0 7
341 7 0 0 7
342 7 0 0 7
343 7 0 0 7
344 7 0 0 7
345 7 0 0 7
346 7 0 0 7
347 7 0 0 7
348 7 0 0 7
349 7 0 0 7
350 7 0 0 7
351 7 0 0 7
352 7 0 0 7
353 7 0 0 7
354 7 0 0 7
355 7 0 0 7
356 7 0 0 7
357 7 0 0 7
358 7 0 0 7
359 7 0 0 7
360 7 0 0 7
361 7 0 0 7
362 7 0 0 7
363 7 0 0 7
364 7 0 0 7
365 7 0 0 7
366 7 0 0 7
367 7 0 0 7
368 7 0 0 7
369 7 0 0 7
370 7 0 0 7
371 7 0 0 7
372 7 0 0 7
373 7 0 0 7
374 7 0 0 7
375 7 0 0 7
376 7 0 0 7
377 7 0 0 7
378 7 0 0 7
379 7 0 0 7
380 7 0 0 7
381 7 0 0 7
382 7 0 0 7
383 7 0 0 7
384 7 0 0 7
385 7 0 0 7
386 7 0 0 7
387 7 0 0 7
388 7 0 0 7
389 7 0 0 7
390 7 0 0 7
391 7 0 0 7
392 7 0 0 7
393 7 0 0 7
394 7 0 0 7
395 7 0 0 7
396 7 0 0 7
397 7 0 0 7
398 7 0 0 7
399 7 0 0 7
400 7 0 0 7
401 7 0 0 7
402 7 0 0 7
403 7 0 0 7
404 7 0 0 7
405 7 0 0 7
406 7 0 0 7
407 7 0 0 7
408 7 0 0 7
409 7 0 0 7
410 7 0 0 7
411 7 0 0 7
412 7 0 0 7
413 7 0 0 7
414 7 0 0 7
415 7 0 0 7
416 7 0 0 7
417 7 0 0 7
418 7 0 0 7
419 7 0 0 7
420 7 0 0 7
421 7 0 0 7
422 7 0 0 7
423 7 0 0 7
424 7 0 0 7
425 7 0 0 7
426 7 0 0 7
427 7 0 0 7
428 7 0 0 7
429 7 0 0 7
430 7 0 0 7
431 7 0 0 7
432 7 0 0 7
433 7 0 0 7
434 7 0 0 7
435 7 0 0 7
436 7 0 0 7
437 7 0 0 7
438 7 0 0 7
439 7 0 0 7
440 7 0 0 7
441 7 0 0 7
442 7 0 0 7
443 7 0 0 7
444 7 0 0 7
445 7 0 0 7
446 7 0 0 7
447 7 0 0 7
448 7 0 0 7
449 7 0 0 7
450 7 0 0 7
451 7 0 0 7
452 8 0 1 7
453 8 0 1 7
454 8 0 1 7
455 8 0 1 7
456 9 1 1 7
457 9 1 1 7
458 9 1 1 7
459 9 1 1 7
460 9 1 1 7
461 9 1 1 7
462 9 1 1 7
463 9 1 1 7
464 9 1 1 7
465 10 2 1 7
466 10 2 1 7
467 10 2 1 7
468 10 2 1 7
469 10 2 1 7
470 10 2 1 7
471 10 2 1 7
472 10 2 1 7
473 10 2 1 7
474 10 2 1 7
475 10 2 1 7
476 10 2 1 7
477 10 2 1 7
478 10 2 1 7
479 10 1 1 8
480 10 0 1 9
481 10 0 1 9
482 10 0 1 9
483 10 0 1 9
484 10 0 1 9
485 10 0 1 9
486 10 0 1 9
487 10 0 1 9
488 10 0 1 9
489 10 0 1 9
490 10 0 1 9
491 10 0 1 9
492 10 0 1 9
493 10 0 1 9
494 10 0 1 9
495 10 0 1 9
496 10 0 1 9
497 10 0 1 9
498 10 0 0 10
499 10 0 0 10
500 10 0 0 10
501 10 0 0 10
502 10 0 0 10
503 10 0 0 10
504 10 0 0 10
505 10 0 0 10
506 10 0 0 10
507 10 0 0 10
508 10 0 0 10
509 10 0 0 10
510 10 0 0 10
511 10 0 0 10
512 10 0 0 10
513 10 0 0 10
514 10 0 0 10
515 10 0 0 10
516 10 0 0 10
517 10 0 0 10
518 10 0 0 10
519 10 0 0 10
520 10 0 0 10
521 10 0 0 10
522 10 0 0 10
523 10 0 0 10
524 10 0 0 10
525 10 0 0 10
526 10 0 0 10
527 10 0 0 10
528 10 0 0 10
529 10 0 0 10
530 10 0 0 10
531 11 0 1 10
532 11 0 1 10
533 11 0 1 10
534 11 0 1 10
535 11 0 1 10
536 11 0 1 10
537 11 0 1 10
538 11 0 1 10
539 11 0 1 10
540 11 0 1 10
541 11 0 1 10
542 11 0 1 10
543 11 0 0 11
544 11 0 0 11
545 11 0 0 11
546 11 0 0 11
547 11 0 0 11
548 11 0 0 11
549 11 0 0 11
550 11 0 0 11
551 11 0 0 11
552 11 0 0 11
553 11 0 0 11
554 11 0 0 11
555 11 0 0 11
556 11 0 0 11
557 11 0 0 11
558 11 0 0 11
559 11 0 0 11
560 11 0 0 11
561 11 0 0 11
562 11 0 0 11
563 11 0 0 11
564 11 0 0 11
565 11 0 0 11
566 11 0 0 11
567 11 0 0 11
568 11 0 0 11
569 11 0 0 11
570 11 0 0 11
571 11 0 0 11
572 11 0 0 11
573 11 0 0 11
574 11 0 0 11
575 11 0 0 11
576 11 0 0 11
577 11 0 0 11
578 11 0 0 11
579 11 0 0 11
580 11 0 0 11
581 11 0 0 11
582 11 0 0 11
583 11 0 0 11
584 11 0 0 11
585 11 0 0 11
586 11 0 0 11
587 11 0 0 11
588 11 0 0 11
589 12 0 1 11
590 12 0 1 11
591 12 0 1 11
592 12 0 1 11
593 12 0 1 11
594 12 0 0 12
595 12 0 0 12
596 12 0 0 12
597 12 0 0 12
598 12 0 0 12
599 12 0 0 12
600 12 0 0 12
601 12 0 0 12
602 12 0 0 12
603 12 0 0 12
604 12 0 0 12
605 12 0 0 12
606 12 0 0 12
607 12 0 0 12
608 12 0 0 12
609 12 0 0 12
610 12 0 0 12
611 12 0 0 12
612 12 0 0 12
613 12 0 0 12
614 12 0 0 12
615 12 0 0 12
616 12 0 0 12
617 12 0 0 12
618 12 0 0 12
619 12 0 0 12
620 12 0 0 12
621 12 0 0 12
622 12 0 0 12
623 12 0 0 12
624 12 0 0 12
625 12 0 0 12
626 12 0 0 12
627 12 0 0 12
628 12 0 0 12
629 12 0 0 12
630 12 0 0 12
631 13 0 1 12
632 13 0 1 12
633 13 0 1 12
634 13 0 1 12
635 13 0 1 12
636 13 0 1 12
637 13 0 1 12
638 13 0 0 13
639 13 0 0 13
640 13 0 0 13
641 13 0 0 13
642 13 0 0 13
643 13 0 0 13
644 13 0 0 13
645 13 0 0 13
646 13 0 0 13
647 13 0 0 13
648 13 0 0 13
649 13 0 0 13
650 13 0 0 13
651 13 0 0 13
652 13 0 0 13
653 13 0 0 13
654 13 0 0 13
655 13 0 0 13
656 13 0 0 13
657 13 0 0 13
658 13 0 0 13
659 13 0 0 13
660 13 0 0 13
661 13 0 0 13
662 13 0 0 13
663 13 0 0 13
664 13 0 0 13
665 13 0 0 13
666 13 0 0 13
667 13 0 0 13
668 13 0 0 13
669 13 0 0 13
670 13 0 0 13
671 13 0 0 13
672 13 0 0 13
673 13 0 0 13
674 13 0 0 13
675 13 0 0 13
676 13 0 0 13
677 13 0 0 13
678 13 0 0 13
679 13 0 0 13
680 13 0 0 13
681 13 0 0 13
682 13 0 0 13
683 13 0 0 13
684 13 0 0 13
685 13 0 0 13
686 13 0 0 13
687 13 0 0 13
688 13 0 0 13
689 13 0 0 13
690 13 0 0 13
691 13 0 0 13
692 13 0 0 13
693 13 0 0 13
694 13 0 0 13
695 13 0 0 13
696 13 0 0 13
697 13 0 0 13
698 13 0 0 13
699 13 0 0 13
700 13 0 0 13
701 13 0 0 13
702 13 0 0 13
703 13 0 0 13
704 13 0 0 13
705 13 0 0 13
706 13 0 0 13
707 13 0 0 13
708 13 0 0 13
709 13 0 0 13
710 13 0 0 13
711 13 0 0 13
712 13 0 0 13
713 13 0 0 13
714 13 0 0 13
715 13 0 0 13
716 13 0 0 13
717 13 0 0 13
718 13 0 0 13
719 13 0 0 13
720 13 0 0 13
721 13 0 0 13
722 13 0 0 13
723 13 0 0 13
724 13 0 0 13
725 13 0 0 13
726 13 0 0 13
727 13 0 0 13
728 13 0 0 13
729 13 0 0 13
730 13 0 0 13
731 13 0 0 13
732 13 0 0 13
733 13 0 0 13
734 13 0 0 13
735 13 0 0 13
736 13 0 0 13
737 13 0 0 13
738 13 0 0 13
739 13 0 0 13
740 13 0 0 13
741 13 0 0 13
742 13 0 0 13
743 13 0 0 13
744 13 0 0 13
745 13 0 0 13
746 13 0 0 13
747 13 0 0 13
748 13 0 0 13
749 13 0 0 13
750 13 0 0 13
751 13 0 0 13
752 13 0 0 13
753 13 0 0 13
754 13 0 0 13
755 13 0 0 13
756 13 0 0 13
757 13 0 0 13
758 13 0 0 13
759 13 0 0 13
760 13 0 0 13
761 13 0 0 13
762 13 0 0 13
763 13 0 0 13
764 13 0 0 13
765 13 0 0 13
766 13 0 0 13
767 13 0 0 13
768 13 0 0 13
769 13 0 0 13
770 13 0 0 13
771 13 0 0 13
772 13 0 0 13
773 13 0 0 13
774 13 0 0 13
775 13 0 0 13
776 13 0 0 13
777 13 0 0 13
778 13 0 0 13
779 13 0 0 13
780 13 0 0 13
781 13 0 0 13
782 13 0 0 13
783 13 0 0 13
784 13 0 0 13
785 13 0 0 13
786 13 0 0 13
787 13 0 0 13
788 13 0 0 13
789 14 0 1 13
790 14 0 1 13
791 14 0 1 13
792 14 0 0 14
793 14 0 0 14
794 14 0 0 14
795 14 0 0 14
796 14 0 0 14
797 14 0 0 14
798 14 0 0 14
799 14 0 0 14
800 14 0 0 14
801 14 0 0 14
802 14 0 0 14
803 14 0 0 14
804 14 0 0 14
805 14 0 0 14
806 14 0 0 14
807 14 0 0 14
808 14 0 0 14
809 14 0 0 14
810 14 0 0 14
811 14 0 0 14
812 14 0 0 14
813 14 0 0 14
814 14 0 0 14
815 14 0 0 14
816 14 0 0 14
817 14 0 0 14
818 14 0 0 14
819 14 0 0 14
820 14 0 0 14
821 14 0 0 14
822 14 0 0 14
823 14 0 0 14
824 14 0 0 14
825 14 0 0 14
826 14 0 0 14
827 14 0 0 14
828 14 0 0 14
829 14 0 0 14
830 14 0 0 14
831 14 0 0 14
832 15 0 1 14
833 15 0 1 14
834 15 0 1 14
835 15 0 1 14
836 15 0 1 14
837 15 0 1 14
838 15 0 1 14
839 15 0 1 14
840 15 0 1 14
841 15 0 0 15
842 15 0 0 15
843 15 0 0 15
844 15 0 0 15
845 15 0 0 15
846 15 0 0 15
847 15 0 0 15
848 15 0 0 15
849 15 0 0 15
850 15 0 0 15
851 15 0 0 15
852 15 0 0 15
853 15 0 0 15
854 15 0 0 15
855 15 0 0 15
856 15 0 0 15
857 15 0 0 15
858 15 0 0 15
859 15 0 0 15
860 15 0 0 15
861 15 0 0 15
862 15 0 0 15
863 15 0 0 15
864 15 0 0 15
865 15 0 0 15
866 15 0 0 15
867 15 0 0 15
868 15 0 0 15
869 15 0 0 15
870 15 0 0 15
871 15 0 0 15
872 15 0 0 15
873 15 0 0 15
874 15 0 0 15
875 15 0 0 15
876 15 0 0 15
877 15 0 0 15
878 15 0 0 15
879 15 0 0 15
880 15 0 0 15
881 15 0 0 15
882 15 0 0 15
883 16 0 1 15
884 16 0 1 15
885 16 0 1 15
886 16 0 1 15
887 16 0 1 15
888 16 0 1 15
889 16 0 1 15
890 16 0 1 15
891 16 0 1 15
892 16 0 1 15
893 16 0 1 15
894 16 0 1 15
895 16 0 1 15
896 16 0 1 15
897 16 0 1 15
898 16 0 1 15
899 16 0 1 15
900 16 0 0 16
901 16 0 0 16
902 16 0 0 16
903 16 0 0 16
904 16 0 0 16
905 16 0 0 16
906 16 0 0 16
907 16 0 0 16
908 16 0 0 16
909 16 0 0 16
910 16 0 0 16
911 16 0 0 16
912 16 0 0 16
913 17 0 1 16
914 17 0 1 16
915 17 0 1 16
916 17 0 1 16
917 17 0 1 16
918 17 0 1 16
919 17 0 1 16
920 17 0 1 16
921 18 1 1 16
922 18 1 1 16
923 18 1 1 16
924 18 1 1 16
925 18 0 1 17
926 18 0 1 17
927 18 0 1 17
928 18 0 1 17
929 18 0 1 17
930 18 0 1 17
931 18 0 1 17
932 18 0 1 17
933 18 0 1 17
934 18 0 1 17
935 18 0 1 17
936 18 0 1 17
937 18 0 1 17
938 18 0 1 17
939 18 0 1 17
940 18 0 1 17
941 18 0 1 17
942 18 0 1 17
943 18 0 1 17
944 18 0 1 17
945 19 1 1 17
946 19 1 1 17
947 19 1 1 17
948 19 1 1 17
949 19 1 1 17
950 19 1 1 17
951 19 1 1 17
952 19 1 1 17
953 19 0 1 18
954 19 0 1 18
955 19 0 0 19
956 19 0 0 19
957 19 0 0 19
958 19 0 0 19
959 19 0 0 19
960 19 0 0 19
961 19 0 0 19
962 19 0 0 19
963 19 0 0 19
964 19 0 0 19
965 19 0 0 19
966 19 0 0 19
967 19 0 0 19
968 19 0 0 19
969 19 0 0 19
970 19 0 0 19
971 19 0 0 19
972 19 0 0 19
973 19 0 0 19
974 19 0 0 19
975 19 0 0 19
976 19 0 0 19
977 19 0 0 19
978 20 0 1 19
979 20 0 1 19
980 20 0 1 19
981 20 0 1 19
982 20 0 1 19
983 20 0 1 19
984 20 0 1 19
985 20 0 1 19
986 20 0 1 19
987 20 0 1 19
988 21 1 1 19
989 21 1 1 19
990 21 1 1 19
991 21 1 1 19
992 21 1 1 19
993 21 1 1 19
994 21 1 1 19
995 21 1 1 19
996 21 1 1 19
997 21 1 1 19
998 21 1 1 19
999 21 1 1 19
1000 21 1 1 19
1001 21 1 1 19
1002 21 1 1 19
1003 21 1 1 19
1004 21 1 1 19
1005 21 1 1 19
1006 21 1 1 19
1007 21 1 1 19
1008 22 2 1 19
1009 22 1 1 20
1010 22 1 1 20
1011 22 1 1 20
1012 22 1 1 20
1013 22 1 1 20
1014 22 1 1 20
1015 22 1 1 20
1016 22 1 1 20
1017 22 1 1 20
1018 22 1 1 20
1019 22 1 1 20
1020 22 1 1 20
1021 22 1 1 20
1022 22 1 1 20
1023 22 0 1 21
1024 22 0 1 21
1025 22 0 1 21
1026 22 0 1 21
1027 22 0 1 21
1028 22 0 1 21
1029 22 0 1 21
1030 22 0 1 21
1031 22 0 1 21
1032 22 0 1 21
1033 22 0 1 21
1034 22 0 1 21
1035 22 0 0 22
1036 22 0 0 22
1037 22 0 0 22
1038 22 0 0 22
1039 22 0 0 22
1040 22 0 0 22
1041 22 0 0 22
1042 22 0 0 22
1043 22 0 0 22
1044 22 0 0 22
1045 22 0 0 22
1046 22 0 0 22
1047 22 0 0 22
1048 22 0 0 22
1049 22 0 0 22
1050 22 0 0 22
1051 22 0 0 22
1052 22 0 0 22
1053 22 0 0 22
1054 22 0 0 22
1055 22 0 0 22
1056 22 0 0 22
1057 22 0 0 22
1058 23 0 1 22
1059 23 0 1 22
1060 23 0 1 22
1061 23 0 1 22
1062 23 0 1 22
1063 23 0 1 22
1064 23 0 1 22
1065 23 0 1 22
1066 23 0 1 22
1067 23 0 1 22
1068 23 0 1 22
1069 23 0 1 22
1070 23 0 1 22
1071 23 0 0 23
1072 23 0 0 23
1073 23 0 0 23
1074 23 0 0 23
1075 23 0 0 23
1076 23 0 0 23
1077 23 0 0 23
1078 23 0 0 23
1079 23 0 0 23
1080 23 0 0 23
1081 23 0 0 23
1082 23 0 0 23
1083 23 0 0 23
1084 23 0 0 23
1085 23 0 0 23
1086 23 0 0 23
1087 23 0 0 23
1088 23 0 0 23
1089 23 0 0 23
1090 23 0 0 23
1091 23 0 0 23
1092 23 0 0 23
1093 23 0 0 23
1094 23 0 0 23
1095 23 0 0 23
1096 23 0 0 23
1097 23 0 0 23
1098 23 0 0 23
1099 23 0 0 23
1100 23 0 0 23
1101 23 0 0 23
1102 24 0 1 23
1103 24 0 1 23
1104 24 0 1 23
1105 24 0 1 23
1106 24 0 1 23
1107 24 0 1 23
1108 25 1 1 23
1109 25 1 1 23
1110 25 1 1 23
1111 25 1 1 23
1112 25 0 1 24
1113 25 0 1 24
1114 25 0 1 24
1115 25 0 1 24
1116 25 0 1 24
1117 25 0 1 24
1118 25 0 1 24
1119 25 0 1 24
1120 25 0 1 24
1121 25 0 1 24
1122 25 0 1 24
1123 25 0 1 24
1124 25 0 1 24
1125 26 1 1 24
1126 26 1 1 24
1127 26 1 1 24
1128 26 1 1 24
1129 26 1 1 24
1130 26 1 1 24
1131 26 1 1 24
1132 26 1 1 24
1133 26 1 1 24
1134 26 1 1 24
1135 26 1 1 24
1136 26 1 1 24
1137 26 1 1 24
1138 26 1 1 24
1139 26 1 1 24
1140 26 1 1 24
1141 26 1 1 24
1142 26 0 1 25
1143 26 0 1 25
1144 26 0 1 25
1145 26 0 1 25
1146 26 0 1 25
1147 27 1 1 25
1148 27 1 1 25
1149 27 1 1 25
1150 27 1 1 25
1151 27 1 1 25
1152 27 1 1 25
1153 27 1 1 25
1154 27 1 1 25
1155 27 1 1 25
1156 27 1 1 25
1157 27 1 1 25
1158 27 1 1 25
1159 27 1 1 25
1160 27 1 1 25
1161 28 2 1 25
1162 28 1 1 26
1163 29 2 1 26
1164 29 1 1 27
1165 29 1 1 27
1166 29 1 1 27
1167 29 1 1 27
1168 29 1 1 27
1169 29 1 1 27
1170 29 1 1 27
1171 30 2 1 27
1172 30 2 1 27
1173 30 1 1 28
1174 30 1 1 28
1175 30 1 1 28
1176 30 1 1 28
1177 30 1 1 28
1178 30 1 1 28
1179 30 1 1 28
1180 30 1 1 28
1181 30 1 1 28
1182 30 0 1 29
1183 30 0 1 29
1184 30 0 1 29
1185 30 0 1 29
1186 30 0 1 29
1187 31 1 1 29
1188 31 1 1 29
1189 31 1 1 29
1190 31 1 1 29
1191 31 1 1 29
1192 31 1 1 29
1193 31 1 1 29
1194 31 1 1 29
1195 31 1 1 29
1196 31 1 1 29
1197 31 1 1 29
1198 31 1 1 29
1199 31 1 1 29
1200 31 1 1 29
1201 31 1 1 29
1202 31 1 1 29
1203 31 1 1 29
1204 31 1 1 29
1205 31 1 1 29
1206 31 1 1 29
1207 31 1 1 29
1208 31 1 1 29
1209 31 1 1 29
1210 31 1 1 29
1211 31 1 1 29
1212 31 1 1 29
1213 31 1 1 29
1214 31 1 1 29
1215 31 1 1 29
1216 31 1 1 29
1217 31 1 1 29
1218 31 1 1 29
1219 31 1 1 29
1220 31 1 1 29
1221 31 1 1 29
1222 31 1 1 29
1223 31 1 1 29
1224 31 1 1 29
1225 31 1 1 29
1226 31 1 1 29
1227 31 1 1 29
1228 31 1 1 29
1229 31 1 1 29
1230 31 1 1 29
1231 31 1 1 29
1232 31 1 1 29
1233 31 1 1 29
1234 31 0 1 30
1235 31 0 1 30
1236 31 0 1 30
1237 31 0 1 30
1238 31 0 1 30
1239 31 0 1 30
1240 31 0 1 30
1241 31 0 1 30
1242 31 0 1 30
1243 31 0 1 30
1244 31 0 1 30
1245 31 0 1 30
1246 31 0 0 31
1247 31 0 0 31
1248 31 0 0 31
1249 31 0 0 31
1250 32 0 1 31
1251 32 0 1 31
1252 32 0 1 31
1253 32 0 1 31
1254 32 0 1 31
1255 32 0 1 31
1256 32 0 1 31
1257 32 0 1 31
1258 32 0 1 31
1259 32 0 1 31
1260 32 0 1 31
1261 32 0 1 31
1262 32 0 1 31
1263 32 0 1 31
1264 32 0 1 31
1265 32 0 1 31
1266 32 0 1 31
1267 32 0 0 32
1268 32 0 0 32
1269 32 0 0 32
1270 32 0 0 32
1271 32 0 0 32
1272 32 0 0 32
1273 32 0 0 32
1274 32 0 0 32
1275 32 0 0 32
1276 32 0 0 32
1277 32 0 0 32
1278 32 0 0 32
1279 32 0 0 32
1280 32 0 0 32
1281 32 0 0 32
1282 32 0 0 32
1283 32 0 0 32
1284 32 0 0 32
1285 32 0 0 32
1286 32 0 0 32
1287 32 0 0 32
1288 32 0 0 32
1289 32 0 0 32
1290 32 0 0 32
1291 32 0 0 32
1292 32 0 0 32
1293 32 0 0 32
1294 32 0 0 32
1295 32 0 0 32
1296 32 0 0 32
1297 33 0 1 32
1298 33 0 1 32
1299 33 0 1 32
1300 33 0 1 32
1301 33 0 1 32
1302 33 0 1 32
1303 33 0 1 32
1304 33 0 1 32
1305 33 0 0 33
1306 33 0 0 33
1307 33 0 0 33
1308 33 0 0 33
1309 33 0 0 33
1310 33 0 0 33
1311 33 0 0 33
1312 33 0 0 33
1313 33 0 0 33
1314 33 0 0 33
1315 33 0 0 33
1316 33 0 0 33
1317 33 0 0 33
1318 33 0 0 33
1319 33 0 0 33
1320 33 0 0 33
1321 33 0 0 33
1322 33 0 0 33
1323 33 0 0 33
1324 33 0 0 33
1325 33 0 0 33
1326 33 0 0 33
1327 33 0 0 33
1328 33 0 0 33
1329 33 0 0 33
1330 33 0 0 33
1331 33 0 0 33
1332 33 0 0 33
1333 33 0 0 33
1334 33 0 0 33
1335 33 0 0 33
1336 33 0 0 33
1337 33 0 0 33
1338 33 0 0 33
1339 33 0 0 33
1340 33 0 0 33
1341 33 0 0 33
1342 33 0 0 33
1343 33 0 0 33
1344 33 0 0 33
1345 33 0 0 33
1346 33 0 0 33
1347 33 0 0 33
1348 33 0 0 33
1349 33 0 0 33
1350 33 0 0 33
1351 33 0 0 33
1352 33 0 0 33
1353 33 0 0 33
1354 33 0 0 33
1355 33 0 0 33
1356 33 0 0 33
1357 34 0 1 33
1358 34 0 1 33
